1276,1800.8,705.6,705.6,2296.68,492.146,956.561,836.488,164.049,1037.54,0,1648.67,1322.6,1815.69,742.762,1512.45,1069.47,1525.74,820.244,935.222,1050.42,820.244,580,478.28,4026.72,3036.01,2380.12,4596.29,4456.57,2348.82,2138.93,4733.31,4268.42,2957.43,2438.76,2252.31,2116.8,3250.07,3166.18,2957.43,2132.63,3427.4,2757.29,3413.63,3713.81,5009.53,4020.03,4477.66,4432.35,1740,2132.63,2509.46,4277.87,3168.31,3631.37,2708.05,2698.09,1944.51,2025.85,1512.45,1640.49,1740,8619.2,2055.53,5587.3,3460.61,1512.45,2629.9,4130.64,3528,3024.91,991.104,1811.98,1870.44,3899.39,2982.35,1870.44,3132,2279.04,2567.77,4653.03,6621.15,6729,4421.72,6126.07,6273.66,6246.79,6442.96,5352.37,1233.1,1740,5631.68,6049.82,5534.06,5530.41,5637.65,6949.36,12992.5,6850.88,1628.14,11107.6,10674.5,3890.76,5818.53,705.6,580,10906.5,676.39,5311.99,4622.57,7500.64,6972.56,3435.25,464,1396.82,1254.73,3945.71,4529.94,7725.98,905.989,2413.8,4429.32,5880.64,2831.92,4222.46,5694.64,7888,
1044,1577.77,2228.29,1211.08,2690.6,1160,1322.6,1774.46,1672.98,2132.63,1648.67,0,1870.44,418.244,905.989,956.561,1044,1577.77,1411.2,844.493,1160,1182.97,1357.75,1296.92,2413.8,1396.82,778.152,2952.88,2864.99,733.648,591.486,3166.18,2645.21,1411.2,1485.52,1094.34,1069.47,1611.52,1577.77,1688.99,733.648,1888.34,1276,2645.21,3044.86,5036.32,4222.46,4377.37,4513.58,2091.22,1982.21,3134.15,4306.08,2831.92,4306.08,2982.35,2490.63,3443.07,3640.63,3155.54,3285.07,3387.91,8480.7,3541.33,6837.12,4432.35,2562.52,3155.54,4417.15,4073.24,3871.69,1628.14,2460.73,2279.04,3776.69,2708.05,1712.72,2447.02,1352.78,1467.3,3945.71,5800,5801.16,3735.49,7136.59,7267.38,7190.13,7348.4,6918.31,2881.38,3364,7215.35,4989.35,5272.58,4177.61,6246.79,5311.99,11344.9,8398.59,3009.3,9976.67,9684.44,3088.74,7418.56,1094.34,1069.47,10267.1,1037.54,6055.38,5694.64,7355.72,7022.55,4829,1322.6,2116.8,2900,3123.4,4518.05,7957.63,1724.46,2533.48,2793.65,4334.12,3381.95,5838.15,4915.99,6693.91,
844.493,778.152,1165.79,1770.66,997.87,1352.78,591.486,2132.63,1485.52,591.486,1322.6,1870.44,0,1724.46,1357.75,1037.54,2025.85,2647.75,1995.74,1724.46,2075.07,1870.44,1740,1577.77,4158.24,3123.4,2617.08,4575.76,4631.29,2284.94,2460.73,4955.52,4358.88,2645.21,1672.98,1724.46,1560.62,3123.4,2900,2320,1870.44,3036.01,2391.4,2331.57,2554.64,3692.01,2717.97,3155.54,3116.93,418.244,928,1322.6,2957.43,1913.12,2504.1,1396.82,1434.84,1930.62,2900,2320,2231.3,2447.02,9849.08,1995.74,4989.35,2562.52,2831.92,3937.17,5423.54,4845.69,4343.42,2228.29,3116.93,3134.15,5093.44,4099.58,2957.43,4079.84,3051.48,3256.28,5626.9,7553.37,7596.89,5402.41,7388.57,7540,7526.6,7730.34,5332.22,1972,2167.06,5660.28,5000.12,4217.68,4738.99,6960,6644.48,12720.4,6757.93,1415.96,11837.1,11512.7,2786.42,6555.8,991.104,1296.92,9628.7,1556.3,6628.26,5880.64,6178.57,5665.03,3088.74,997.87,259.384,2091.22,4845.69,3208.4,9028.65,418.244,1094.34,4462.61,5341.04,1615.69,4409.53,6643.47,6892,
883.43,1281.26,2302.53,1512.45,2436,1357.75,1254.73,2091.22,1874.04,2091.22,1815.69,418.244,1724.46,0,1100.47,705.6,1411.2,1982.21,1740,1160,1525.74,1508,1640.49,1547.63,2438.76,1401.63,928,2900,2909.27,580,844.493,3231.39,2647.75,1142.47,1069.47,676.39,656.195,1476.44,1352.78,1296.92,348,1615.69,956.561,2228.29,2629.9,4668.91,3889.03,3999.9,4158.24,1870.44,1660.87,2909.27,3945.71,2447.02,4060,2690.6,2132.63,3460.61,3840.28,3323.76,3411.66,3541.33,8882.9,3550.81,6712.98,4254.21,2900,3558.38,4834.57,4480.66,4254.21,1975.41,2843.77,2678.07,4190.47,3121.24,2129.48,2831.92,1740,1815.69,4306.08,6126.07,6105.17,4101.22,7514.08,7647.21,7575.61,7738.17,6938.7,3024.91,3460.61,7247.91,4588.97,4873.38,3829.76,6656.62,5151.24,11214.3,8401,2993.61,10210.6,9957.77,2670.52,7632.24,1160,1249.36,9849.08,1296.92,6456.52,6059.82,6960,6647.52,4777.17,1415.96,1982.21,3064.68,3476.13,4150.14,8375.33,1672.98,2231.3,2767.03,4073.24,3132,5905.76,5255.96,6316.41,
836.488,1485.52,1352.78,518.768,2334.45,259.384,778.152,1069.47,778.152,1396.82,742.762,905.989,1357.75,1100.47,0,991.104,676.39,1322.6,778.152,366.824,742.762,580,591.486,464,3297.34,2296.68,1648.67,3856.02,3735.49,1611.52,1415.96,4021.71,3535.62,2240.33,1888.34,1624,1512.45,2509.46,2438.76,2322.9,1434.84,2715.49,2055.53,2973.31,3321.73,4946.01,4021.71,4348.07,4385.05,1712.72,1888.34,2678.07,4203.3,2900,3856.02,2705.56,2466.19,2593.84,2749.96,2252.31,2380.12,2482.51,8525.8,2698.09,6121.68,3835.02,1888.34,2767.03,4190.47,3701.11,3339.91,1037.54,1972,1902.54,3764.2,2749.96,1611.52,2730.32,1740,1985.6,4277.87,6217.64,6281.16,4051.71,6555.8,6695.92,6644.48,6823.32,6049.82,1975.41,2466.19,6338.74,5530.41,5347.34,4894.05,5870.33,6210.06,12250,7540,2200.95,10587.2,10213.9,3448.93,6538.33,366.824,164.049,10584,259.384,5606.53,5073.59,7382.19,6938.7,4035.07,478.28,1547.63,1995.74,3510.8,4441.45,7796.2,1050.42,2320,3692.01,5173.39,2973.31,4946.01,5301.85,7322.72,
259.384,624.679,1815.69,1508,1743.86,1182.97,676.39,2055.53,1624,1476.44,1512.45,956.561,1037.54,705.6,991.104,0,1577.77,2228.29,1766.86,1254.73,1672.98,1556.3,1577.77,1434.84,3123.4,2091.22,1628.14,3541.33,3597.87,1249.36,1512.45,3925.19,3321.73,1640.49,928,778.152,624.679,2091.22,1888.34,1467.3,836.488,2065.32,1396.82,1982.21,2334.45,4119.23,3274.82,3480,3582.88,1165.79,1037.54,2207.05,3381.95,1968.59,3366,2025.85,1577.77,2872.03,3489.65,2934.59,2957.43,3123.4,9350.06,2952.88,6016.36,3548.92,2869.68,3740.89,5127.67,4676.11,4331.01,2025.85,2957.43,2864.99,4605.07,3550.81,2460.73,3371.99,2284.94,2422.15,4889.92,6755.94,6756.94,4676.11,7540,7681.44,7633.12,7813.44,6329.18,2606.78,2964.25,6648.53,4561.03,4429.32,4026.72,6850.88,5674.52,11752.7,7772.87,2380.12,10904.6,10632.8,2458,7264.6,812,1069.47,9600.71,1249.36,6595.7,6052.04,6492.89,6112.88,4119.23,1050.42,1296.92,2678.07,4073.24,3603.48,8719.31,1069.47,1577.77,3425.44,4462.61,2438.76,5347.34,5869.19,6381.05,
1476.44,2132.63,1774.46,366.824,3009.3,705.6,1453.48,778.152,991.104,1985.6,1069.47,1044,2025.85,1411.2,676.39,1577.77,0,656.195,418.244,328.098,116,259.384,518.768,591.486,3134.15,2231.3,1556.3,3764.2,3528,1755.4,1296.92,3776.69,3387.91,2447.02,2391.4,2055.53,1982.21,2567.77,2593.84,2708.05,1755.4,2920.81,2320,3528,3899.39,5616.13,4697.64,5009.53,5057.65,2388.59,2544.08,3339.91,4873.38,3535.62,4512.09,3381.95,3116.93,3011.54,2793.65,2391.4,2606.78,2645.21,7850.38,3123.4,6648.53,4445.99,1525.74,2179.44,3550.81,3112.61,2843.77,591.486,1434.84,1296.92,3088.74,2075.07,935.222,2100.85,1211.08,1508,3642.47,5598.13,5685.18,3413.63,6102.97,6236.01,6165.48,6330.24,6381.05,2188.68,2749.96,6647.52,5992.83,5992.83,5221.29,5291.69,6225.21,12193.8,7885.44,2690.6,10043.2,9628,3994.85,6505.31,1037.54,733.648,11165.6,478.28,5064.3,4653.03,8040.06,7610.17,4504.63,1069.47,2200.95,2157.72,2902.32,5109.27,7147.9,1688.99,2993.61,3573.48,5347.34,3640.63,5213.55,4676.11,7726.85,
2132.63,2788.83,2207.05,883.43,3640.63,1296.92,2091.22,844.493,1396.82,2533.48,1525.74,1577.77,2647.75,1982.21,1322.6,2228.29,656.195,0,705.6,984.293,580,778.152,956.561,1100.47,3268.65,2504.1,1870.44,3945.71,3603.48,2216.18,1628.14,3805.08,3528,2909.27,3009.3,2650.29,2593.84,2920.81,3016,3266.59,2311.28,3366,2822.4,4158.24,4537.36,6268.29,5341.04,5665.03,5707.62,3024.91,3200,3945.71,5525.55,4190.47,5105.32,4021.71,3773.12,3381.95,2831.92,2544.08,2824.78,2803.27,7206.95,3497.36,7079.8,4982.6,1254.73,1577.77,2900,2498.72,2322.9,591.486,935.222,705.6,2447.02,1467.3,348,1640.49,1069.47,1396.82,3134.15,5105.32,5231.59,2902.32,5587.3,5713.52,5626.9,5779.08,6613.02,2422.15,3011.54,6854.81,6567.08,6648.53,5713.52,4676.11,6462.77,12334.2,8120.83,3134.15,9649.64,9175.74,4619.66,6380,1672.98,1352.78,11798.4,1094.34,4477.66,4177.61,8696.13,8261.29,4894.05,1660.87,2803.27,2348.82,2460.73,5762.76,6492.89,2284.94,3642.47,3735.49,5726.45,4254.21,5396.18,4177.61,8258.84,
1611.52,2252.31,1508,259.384,2993.61,656.195,1476.44,366.824,696,1834.12,820.244,1411.2,1995.74,1740,778.152,1766.86,418.244,705.6,0,580,328.098,232,259.384,418.244,3550.81,2647.75,1972,4182.44,3940.59,2138.93,1712.72,4184.05,3805.08,2822.4,2645.21,2345.95,2252.31,2973.31,2982.35,3024.91,2088,3299.38,2678.07,3748.07,4099.58,5665.03,4710.51,5088.16,5096.08,2391.4,2645.21,3268.65,4924.2,3668.24,4417.15,3387.91,3225.13,2708.05,2380.12,1995.74,2231.3,2252.31,7858.09,2822.4,6389.48,4277.87,1160,1995.74,3445.02,2927.71,2567.77,259.384,1194.29,1148.34,3112.61,2167.06,1050.42,2322.9,1556.3,1870.44,3835.02,5804.64,5920.55,3603.48,5801.16,5938.7,5880.64,6055.38,6019.72,1815.69,2391.4,6277.95,6279.02,6105.17,5569.21,5093.44,6640.43,12612,7526.6,2436,10318.8,9866.14,4222.46,6087.51,1069.47,742.762,11362.1,518.768,4829,4331.01,8124.14,7649.85,4216.09,997.87,2129.48,1770.66,3140.58,5168.19,7054.1,1611.52,3036.01,3991.48,5739.36,3582.88,4834.57,4877.52,8045.08,
1148.34,1804.54,1615.69,366.824,2698.09,478.28,1142.47,935.222,905.989,1740,935.222,844.493,1724.46,1160,366.824,1254.73,328.098,984.293,580,0,418.244,348,518.768,492.146,3116.93,2157.72,1485.52,3713.81,3535.62,1577.77,1233.1,3805.08,3364,2252.31,2091.22,1774.46,1688.99,2438.76,2422.15,2447.02,1508,2730.32,2100.85,3216.78,3582.88,5290.41,4377.37,4681.86,4733.31,2075.07,2216.18,3044.86,4547.73,3208.4,4222.46,3064.68,2788.83,2864.99,2831.92,2380.12,2554.64,2624.78,8172.86,2973.31,6447.14,4190.47,1740,2490.63,3876.9,3425.44,3123.4,820.244,1724.46,1611.52,3411.66,2388.59,1254.73,2365.95,1396.82,1660.87,3913.17,5856.56,5926.23,3686.54,6370.5,6506.35,6442.96,6613.02,6287.59,2138.93,2670.52,6566.05,5712.34,5665.03,4989.35,5602.93,6129.37,12136.3,7785.84,2504.1,10250.1,9862.73,3686.54,6591.62,733.648,464,10850.2,259.384,5363.67,4906.4,7712.04,7284.95,4334.12,812,1913.12,2132.63,3151.27,4782.8,7475.48,1411.2,2670.52,3535.62,5178.59,3339.91,5151.24,4939.2,7468.27,
1560.62,2216.18,1755.4,348,3064.68,733.648,1512.45,676.39,956.561,2002.47,1050.42,1160,2075.07,1525.74,742.762,1672.98,116,580,328.098,418.244,0,232,478.28,580,3225.13,2334.45,1660.87,3861.25,3612.8,1870.44,1401.63,3856.02,3480,2562.52,2498.72,2167.06,2091.22,2678.07,2708.05,2822.4,1870.44,3036.01,2436,3631.37,3999.9,5688.73,4761.66,5088.16,5127.67,2447.02,2624.78,3381.95,4946.01,3623.96,4549.21,3443.07,3200,2982.35,2708.05,2320,2546.72,2575.62,7785.84,3095.27,6637.39,4462.61,1411.2,2075.07,3460.61,3009.3,2730.32,478.28,1322.6,1194.29,3024.91,2025.85,883.43,2091.22,1249.36,1556.3,3625.81,5587.3,5684,3395.85,5988.34,6121.68,6052.04,6217.64,6329.18,2129.48,2698.09,6591.62,6105.17,6078.67,5337.26,5187.68,6329.18,12290,7834.94,2678.07,10057.3,9628.7,4099.58,6406.31,1094.34,778.152,11266.9,518.768,4955.52,4537.36,8120.83,7681.44,4482.17,1100.47,2240.33,2091.22,2900,5183.79,7061.72,1724.46,3062.49,3668.24,5460.63,3686.54,5152.54,4663.14,7841.81,
1415.96,2065.32,1525.74,116,2864.99,518.768,1322.6,591.486,733.648,1774.46,820.244,1182.97,1870.44,1508,580,1556.3,259.384,778.152,232,348,232,0,259.384,348,3371.99,2447.02,1770.66,3991.48,3773.12,1913.12,1512.45,4026.72,3623.96,2593.84,2422.15,2116.8,2025.85,2757.29,2757.29,2793.65,1856,3071.26,2447.02,3533.72,3890.76,5510.92,4571.34,4921.46,4946.01,2252.31,2466.19,3168.31,4768.71,3480,4331.01,3250.07,3044.86,2757.29,2554.64,2138.93,2348.82,2391.4,7980.43,2869.68,6406.31,4233.6,1392,2188.68,3612.8,3123.4,2788.83,478.28,1401.63,1322.6,3223.05,2240.33,1100.47,2322.9,1467.3,1766.86,3856.02,5818.53,5916,3625.81,6028.65,6165.48,6105.17,6277.95,6121.68,1930.62,2490.63,6388.43,6052.04,5926.23,5337.26,5295.5,6434.6,12420.7,7626.06,2447.02,10287.4,9860.68,4006.62,6287.59,905.989,580,11156.5,328.098,5041.66,4561.03,7956.79,7500.64,4254.21,883.43,2025.85,1902.54,3132,5009.53,7220.01,1508,2881.38,3805.08,5514.58,3476.13,4955.52,4894.05,7814.3,
1401.63,2029.17,1281.26,164.049,2737.7,418.244,1233.1,478.28,478.28,1577.77,580,1357.75,1740,1640.49,591.486,1577.77,518.768,956.561,259.384,518.768,478.28,259.384,0,164.049,3612.8,2670.52,1995.74,4222.46,4020.03,2091.22,1740,4277.87,3862.99,2757.29,2479.8,2207.05,2100.85,2957.43,2934.59,2900,1985.6,3235.55,2593.84,3558.38,3899.39,5416.09,4456.57,4845.69,4845.69,2138.93,2413.8,3009.3,4676.11,3443.07,4158.24,3134.15,2993.61,2504.1,2320,1888.34,2091.22,2138.93,8116.69,2617.08,6165.48,4026.72,1296.92,2228.29,3692.01,3155.54,2757.29,492.146,1415.96,1396.82,3371.99,2422.15,1296.92,2552,1724.46,2025.85,4074.89,6042.03,6149.09,3843.79,5964.7,6105.17,6055.38,6236.01,5862.31,1672.98,2231.3,6129.37,6121.68,5870.33,5463.1,5311.99,6647.52,12648.8,7366.69,2207.05,10532.4,10094.7,4035.07,6073.13,836.488,518.768,11153.5,348,5032.31,4482.17,7881.17,7398.58,4004.94,742.762,1870.44,1648.67,3366,4921.46,7300.63,1352.78,2788.83,4040.07,5688.73,3323.76,4697.64,5115.85,7909.29,
